"","","","","","beta_1","beta_2","alpha_1","","","",""
"2","mmds-1","3","120","73","-0.686596010095479",NA,NA,"0.0853170133885674","1.82936597322287","551.406297689244","275.08684041464"
"3","cds-hnc","3","120","73",NA,NA,NA,"0.436225887466674","1.82936597322286","551.406297689244","275.086837915293"
"4","cds-hrp","3","120","73",NA,NA,NA,"0.571279875157287","9.16186524624473","551.406297689244","210.054660103266"
"1","mmds-2","3","120","39","5.07054671643379","-1.61511984273945","-0.539822167640214","8.60133095270618","-11.2026619054124","551.406297689244","654.643508499716"
"2","mmds-1","3","120","39","-0.64535465322755",NA,NA,"-6.19387518975491","14.3877503795098","551.406297689244","260.413452487444"
"3","cds-hnc","3","120","39",NA,NA,NA,"0.46080568722224","14.3877503795098","551.406297689244","260.413452627649"
"4","cds-hrp","3","120","39",NA,NA,NA,"0.637341348904008","28.6234778866183","551.406297689244","188.282150854257"
"1","mmds-2","3","120","82","0.0688717784350927","-1.69391937624622","-0.364014599735251","3.90672442601538","-1.81344885203075","551.406297689244","633.404859060938"
"2","mmds-1","3","120","82","-0.685148694334806",NA,NA,"-4.3568468535355","10.713693707071","551.406297689244","274.545126926517"
"3","cds-hnc","3","120","82",NA,NA,NA,"0.437086669199264","10.7136937070721","551.406297689244","274.545092440907"
"4","cds-hrp","3","120","82",NA,NA,NA,NA,NA,NA,NA
"1","mmds-2","3","120","50","0.48226706132661","-1.60831842684072","-0.451692373543936","6.51744866474343","-7.03489732948686","551.406297689244","619.47101478102"
"2","mmds-1","3","120","50","-0.706406897740683",NA,NA,"-2.71521001745553","7.43042003491105","551.406297689244","282.708034855415"
"3","cds-hnc","3","120","50",NA,NA,NA,"0.4244661812806","7.43042003491113","551.406297689244","282.708034920389"
"4","cds-hrp","3","120","50",NA,NA,NA,NA,NA,NA,NA
"1","mmds-2","3","120","79","-0.26111709033362","-1.82448504070465","-0.255449653007407","3.51139393898739","-1.02278787797478","551.406297689244","670.381196484817"
"2","mmds-1","3","120","79","-0.695117212250554",NA,NA,"-3.51585413220827","9.03170826441654","551.406297689244","278.317418553027"
"3","cds-hnc","3","120","79",NA,NA,NA,"0.431162423002111","9.0317082644173","551.406297689244","278.317389452588"
"4","cds-hrp","3","120","79",NA,NA,NA,"0.585348473058897","21.35282061073","551.406297689244","205.006087011567"
"1","mmds-2","3","120","45","-0.306506669917744","-2.06197537508894","-0.221931541962704","4.67676800159355","-3.3535360031871","551.406297689244","718.053684114248"
"2","mmds-1","3","120","45","-0.611716633164095",NA,NA,"-1.33326197131873","4.66652394263746","551.406297689244","249.544377074774"
"3","cds-hnc","3","120","45",NA,NA,NA,"0.480876362002392","4.66652394263771","551.406297689244","249.544393282952"
"4","cds-hrp","3","120","45",NA,NA,NA,"0.610472963459104","13.9219271255826","551.406297689244","196.568901790585"
"1","mmds-2","3","120","56","1.40771022209873","-1.73111366243104","-0.432054942973421","5.35511230626915","-4.7102246125383","551.406297689244","617.994164416284"
"2","mmds-1","3","120","56","-0.559786320102188",NA,NA,"-4.46801905971269","10.9360381194254","551.406297689244","234.500484225135"
"3","cds-hnc","3","120","56",NA,NA,NA,"0.511726019461543","10.9360381194254","551.406297689244","234.500485486879"
"4","cds-hrp","3","120","56",NA,NA,NA,"0.652637524231336","20.8584382147558","551.406297689244","183.869292746128"
"1","mmds-2","3","120","85","0.0760804294572541","-1.59937164824455","-0.127686090273191","2.63481736519211","0.730365269615771","551.406297689244","443.009037035292"
"2","mmds-1","3","120","85","-0.552016229051577",NA,NA,"-1.54391752270424","5.08783504540847","551.406297689244","232.416315300194"
"3","cds-hnc","3","120","85",NA,NA,NA,"0.516314871422429","5.08783504540851","551.406297689244","232.416315395689"
"4","cds-hrp","3","120","85",NA,NA,NA,"0.644999375646575","13.9360048348301","551.406297689244","186.046691719208"
"1","mmds-2","3","120","88","-0.140565730599284","-1.52679340769756","-0.14597884433047","7.36479994798492","-8.72959989596984","551.406297689244","472.845939902303"
"2","mmds-1","3","120","88","-0.678865789331883",NA,NA,"3.57080841386352","-5.14161682772705","551.406297689244","272.21673510743"
"3","cds-hnc","3","120","88",NA,NA,NA,"0.440825206505553","-5.14161682772699","551.406297689244","272.21673858273"
"4","cds-hrp","3","120","88",NA,NA,NA,NA,NA,NA,NA
"1","mmds-2","3","120","51","3.81918636330414","-1.47674368954106","-0.125182052641689","9.07232880072118","-12.1446576014424","551.406297689244","355.975927584672"
"2","mmds-1","3","120","51","-0.384226388771442",NA,NA,"5.52782895316441","-9.05565790632881","551.406297689244","196.099068818142"
"3","cds-hnc","3","120","51",NA,NA,NA,"0.611935683733321","-9.05565790632757","551.406297689244","196.099039800881"
"4","cds-hrp","3","120","51",NA,NA,NA,"0.700718122394836","-3.69566890975574","551.406297689244","171.252884954477"
"1","mmds-2","3","120","62","0.790751599970061","-1.65500019794454","-0.48848601938853","8.91270331824129","-11.8254066364826","551.406297689244","652.323178257166"
"2","mmds-1","3","120","62","-0.682764727243529",NA,NA,"-1.20265363773648","4.40530727547296","551.406297689244","273.657218245198"
"3","cds-hnc","3","120","62",NA,NA,NA,"0.438504814631345","4.40530727547329","551.406297689244","273.65720055066"
"4","cds-hrp","3","120","62",NA,NA,NA,"0.603088154065297","17.9525692880174","551.406297689244","198.97588634614"
"1","mmds-2","3","120","48","-0.0653245582955155","-1.97186062091347","-0.455172320485434","2.12174667275269","1.75650665449462","551.406297689244","876.13625592942"
"2","mmds-1","3","120","48","-0.663400133265063",NA,NA,"-9.78081926353982","21.5616385270796","551.406297689244","266.642985476666"
"3","cds-hnc","3","120","48",NA,NA,NA,"0.45003996911713","21.5616385270796","551.406297689244","266.64298336748"
"4","cds-hrp","3","120","48",NA,NA,NA,NA,NA,NA,NA
"1","mmds-2","3","120","94","5.99488518701328","-1.5506795322642","-0.344356240057617","6.40633983379791","-6.81267966759582","551.406297689244","489.145065428329"
"2","mmds-1","3","120","94","-0.566105844225093",NA,NA,"-0.150306822893027","2.30061364578605","551.406297689244","236.226292084415"
"3","cds-hnc","3","120","94",NA,NA,NA,"0.50798748531486","2.30061364578599","551.406297689244","236.226291924538"
"4","cds-hrp","3","120","94",NA,NA,NA,"0.639309779369325","11.5743023377204","551.406297689244","187.702431391522"
"1","mmds-2","3","120","91","4.58241804626042","-1.5725699449831","-0.446807610636677","3.11939620674976","-0.238792413499523","551.406297689244","565.039691756828"
"2","mmds-1","3","120","91","-0.605261733704829",NA,NA,"-7.45783265948768","16.9156653189753","551.406297689244","247.563815685606"
"3","cds-hnc","3","120","91",NA,NA,NA,"0.484723503550387","16.9156653189754","551.406297689244","247.563815496985"
"4","cds-hrp","3","120","91",NA,NA,NA,"0.629439461966669","27.8890333763968","551.406297689244","190.64581623952"
"1","mmds-2","3","120","68","4.38123624682865","-1.61916893086368","-0.4567695540126","6.40729832848135","-6.8145966569627","551.406297689244","590.792208600855"
"2","mmds-1","3","120","68","-0.582676436953463",NA,NA,"-5.24778588159555","12.4955717631911","551.406297689244","240.886084765097"
"3","cds-hnc","3","120","68",NA,NA,NA,"0.498160782128885","12.4955717631911","551.406297689244","240.886083981122"
"4","cds-hrp","3","120","68",NA,NA,NA,"0.648979713996702","23.5120381410465","551.406297689244","184.905625571849"
"1","mmds-2","3","120","100","7.02685755613973","-1.07580904984333","-0.223129755799761","8.2503341295201","-10.5006682590402","551.406297689244","302.743804563216"
"2","mmds-1","3","120","100","-0.572837875178422",NA,NA,"6.94590232102822","-11.8918046420564","551.406297689244","238.095636739814"
"3","cds-hnc","3","120","100",NA,NA,NA,"0.503999155259408","-11.8918046420564","551.406297689244","238.095637160812"
"4","cds-hrp","3","120","100",NA,NA,NA,"0.619358325385387","-4.16761672888332","551.406297689244","193.748909284995"
"1","mmds-2","3","120","54","-0.390787669511496","-2.67674155937568","-0.410543050203998","3.03797706153546","-0.075954123070928","551.406297689244","1215.43453132397"
"2","mmds-1","3","120","54","-0.555762695127705",NA,NA,"-3.14345204403093","8.28690408806186","551.406297689244","233.416074853768"
"3","cds-hnc","3","120","54",NA,NA,NA,"0.51410341059149","8.28690408806183","551.406297689244","233.41607452465"
"4","cds-hrp","3","120","54",NA,NA,NA,"0.41715545856079","7.62948547661299","551.406297689244","287.662542913874"
"1","mmds-2","3","120","97","-0.314891729894385","-1.65912761106145","-0.272644555500711","6.41286224046816","-6.82572448093632","551.406297689244","645.586159930522"
"2","mmds-1","3","120","97","-0.796216250080458",NA,NA,"-0.0833546071539382","2.16670921430788","551.406297689244","322.558723799779"
"3","cds-hnc","3","120","97",NA,NA,NA,"0.372025273733008","2.16670921430799","551.406297689244","322.558730475179"
"4","cds-hrp","3","120","97",NA,NA,NA,NA,NA,NA,NA
"1","mmds-2","3","120","106","5.30500347426852","-1.60185616705746","-0.423105780004349","7.38523588969885","-8.77047177939769","551.406297689244","559.105727652888"
"2","mmds-1","3","120","106","-0.518229829132441",NA,NA,"-4.87166529759191","11.7433305951838","551.406297689244","223.81816135905"
"3","cds-hnc","3","120","106",NA,NA,NA,"0.536149444712431","11.743330595185","551.406297689244","223.818193198658"
"4","cds-hrp","3","120","106",NA,NA,NA,"0.674634635529009","21.2951765384555","551.406297689244","177.874057571774"
"1","mmds-2","3","120","103","0.260686651313502","-1.68970020276553","-0.461856862341871","7.89294836495247","-9.78589672990494","551.406297689244","686.461211825192"
"2","mmds-1","3","120","103","-0.713346192601352",NA,NA,"-1.90726754954656","5.81453509909311","551.406297689244","285.470661718311"
"3","cds-hnc","3","120","103",NA,NA,NA,"0.420358433611995","5.8145350990931","551.406297689244","285.470661237557"
"4","cds-hrp","3","120","103",NA,NA,NA,"0.59006402294828","20.1097937293749","551.406297689244","203.367762366556"
"1","mmds-2","3","120","57","-0.00599422891530952","-1.93127320184728","-0.370099309770388","2.96764042398578","0.0647191520284327","551.406297689244","739.102345202819"
"2","mmds-1","3","120","57","-0.599391792430091",NA,NA,"-6.25137847975537","14.5027569595107","551.406297689244","245.790958482788"
"3","cds-hnc","3","120","57",NA,NA,NA,"0.488219750148246","14.5027569595107","551.406297689244","245.790957788091"
"4","cds-hrp","3","120","57",NA,NA,NA,"0.289875847764166","5.36242082641312","551.406297689244","413.970328765121"
"1","mmds-2","3","120","74","4.02924689256242","-1.78594747807057","-0.300974452318215","10.301041059911","-14.6020821198221","551.406297689244","517.413012832211"
"2","mmds-1","3","120","74","-0.32181800927766",NA,NA,"2.62136077837043","-3.24272155674087","551.406297689244","186.025057917586"
"3","cds-hnc","3","120","74",NA,NA,NA,"0.645074387359916","-3.24272155674082","551.406297689244","186.025057499371"
"4","cds-hrp","3","120","74",NA,NA,NA,"0.728841932283986","-1.69179764093469","551.406297689244","164.644753113962"
"1","mmds-2","3","120","109","5.03439588244075","-1.7265378556859","-0.634687538543867","9.41101682378239","-12.8220336475648","551.406297689244","804.330181466976"
"2","mmds-1","3","120","109","-0.717994872971913",NA,NA,"-6.75567852609059","15.5113570521812","551.406297689244","287.349106868382"
"3","cds-hnc","3","120","109",NA,NA,NA,"0.417610485905449","15.5113570521812","551.406297689244","287.349106524038"
"4","cds-hrp","3","120","109",NA,NA,NA,NA,NA,NA,NA
"1","mmds-2","3","120","60","0.116085867481627","-1.4288349465004","-0.0265636410041668","5.12082715947176","-4.24165431894352","551.406297689244","358.723592160132"
"2","mmds-1","3","120","60","-0.530934057089902",NA,NA,"2.7819658682054","-3.5639317364108","551.406297689244","226.964886293599"
"3","cds-hnc","3","120","60",NA,NA,NA,"0.528716145863538","-3.56393173641072","551.406297689244","226.964886430709"
"4","cds-hrp","3","120","60",NA,NA,NA,"0.334357162281633","-3.74196002112478","551.406297689244","358.897650587555"
"1","mmds-2","3","120","80","-0.460152959834296","-1.99365933616329","-0.352349020721489","6.70114187937188","-7.40228375874377","551.406297689244","948.222478583678"
"2","mmds-1","3","120","80","-0.806492886474737",NA,NA,"-2.9362710992584","7.8725421985168","551.406297689244","327.729990503669"
"3","cds-hnc","3","120","80",NA,NA,NA,"0.366155043116204","7.87254219851747","551.406297689244","327.730021082672"
"4","cds-hrp","3","120","80",NA,NA,NA,NA,NA,NA,NA
"1","mmds-2","3","120","86","10.6503990615227","-1.56256507016107","-0.430759150986003","6.41016854040299","-6.82033708080597","551.406297689244","549.951358146116"
"2","mmds-1","3","120","86","-0.567716291746297",NA,NA,"-4.8324459510044","11.6648919020088","551.406297689244","236.67056008186"
"3","cds-hnc","3","120","86",NA,NA,NA,"0.507033910103083","11.6648919020088","551.406297689244","236.670561098376"
"4","cds-hrp","3","120","86",NA,NA,NA,"0.660108833481224","22.6534046581632","551.406297689244","181.788205086053"
"1","mmds-2","3","120","112","-0.353083144553778","-2.12620023367962","-0.313623641845023","-2.54025049500388","11.0805009900078","551.406297689244","873.087957553709"
"2","mmds-1","3","120","112","-0.664874132618478",NA,NA,"-10.9019475812047","23.8038951624093","551.406297689244","267.164706441725"
"3","cds-hnc","3","120","112",NA,NA,NA,"0.449161123666455","23.8038951624094","551.406297689244","267.16470699969"
"4","cds-hrp","3","120","112",NA,NA,NA,NA,NA,NA,NA
"1","mmds-2","3","120","92","4.79613261454122","-1.36708500415013","-0.420127213362421","1.8023722953114","2.3952554093772","551.406297689244","466.97890367202"
"2","mmds-1","3","120","92","-0.688170291839182",NA,NA,"-4.4975784012111","10.9951568024222","551.406297689244","275.678368813149"
"3","cds-hnc","3","120","92",NA,NA,NA,"0.435289918962056","10.9951568024232","551.406297689244","275.678334766261"
"4","cds-hrp","3","120","92",NA,NA,NA,"0.606844650356589","25.0881714383812","551.406297689244","197.744183671202"
"1","mmds-2","3","120","118","5.16146213172638","-1.7820243097604","-0.618709691822639","10.2918141765624","-14.5836283531248","551.406297689244","820.15748901767"
"2","mmds-1","3","120","118","-0.607646770014551",NA,NA,"-9.39040855161748","20.780817103235","551.406297689244","248.291804041664"
"3","cds-hnc","3","120","118",NA,NA,NA,"0.483302303628702","20.780817103235","551.406297689244","248.291802250937"
"4","cds-hrp","3","120","118",NA,NA,NA,NA,NA,NA,NA
"1","mmds-2","3","120","98","6.21668563625076","-1.63594040631328","-0.475967652421636","4.53021438404329","-3.06042876808657","551.406297689244","612.592757257322"
"2","mmds-1","3","120","98","-0.580788655941888",NA,NA,"-8.53903985205937","19.0780797041187","551.406297689244","240.345210765647"
"3","cds-hnc","3","120","98",NA,NA,NA,"0.499281759255517","19.0780797041206","551.406297689244","240.345251504748"
"4","cds-hrp","3","120","98",NA,NA,NA,"0.658088535850897","30.6998152820333","551.406297689244","182.346285435351"
"1","mmds-2","3","120","104","0.0277990092075885","-1.65907561447242","-0.501337839869781","6.74427956788934","-7.48855913577867","551.406297689244","742.870683475908"
"2","mmds-1","3","120","104","-0.812841353804071",NA,NA,"-3.84009585008645","9.68019170017289","551.406297689244","330.992828981324"
"3","cds-hnc","3","120","104",NA,NA,NA,"0.36254558179483","9.68019170017389","551.406297689244","330.992862762039"
"4","cds-hrp","3","120","104",NA,NA,NA,NA,NA,NA,NA
"1","mmds-2","3","120","63","-0.129679141038054","-1.76151143328377","0.159280974024582","6.9766502187949","-7.95330043758981","551.406297689244","352.331269109049"
"2","mmds-1","3","120","63","-0.41113076150148",NA,NA,"5.41764747890484","-8.83529495780968","551.406297689244","200.94455587388"
"3","cds-hnc","3","120","63",NA,NA,NA,"0.597179649608867","-8.83529495780967","551.406297689244","200.944556765449"
"4","cds-hrp","3","120","63",NA,NA,NA,NA,NA,NA,NA
"1","mmds-2","3","120","110","5.52028260596846","-1.64048218257192","-0.448500910646146","7.74204654602399","-9.48409309204798","551.406297689244","592.60459904606"
"2","mmds-1","3","120","110","-0.612317146132026",NA,NA,"-1.33795879673517","4.67591759347034","551.406297689244","249.730304526753"
